nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,  total-pressure
      1750, 7.164248573E-03, 4.462865754E-04, 5.994400309E-03, 9.999553206E+06
      1751, 7.191811305E-03, 4.479970120E-04, 5.994400309E-03, 9.999553672E+06
      1752, 7.226265729E-03, 4.501351085E-04, 5.994400309E-03, 9.999553544E+06
      1753, 7.260720153E-03, 4.522732050E-04, 5.994400309E-03, 9.999552977E+06
      1754, 7.295174578E-03, 4.544113015E-04, 5.994400309E-03, 9.999552897E+06
      1755, 7.329629002E-03, 4.565493981E-04, 5.994400309E-03, 9.999553126E+06
      1756, 7.360255146E-03, 4.584499276E-04, 5.994400309E-03, 9.999553360E+06
      1757, 7.390881290E-03, 4.603504572E-04, 5.994400309E-03, 9.999553585E+06
      1758, 7.421507434E-03, 4.622509868E-04, 5.994400309E-03, 9.999553862E+06
      1759, 7.452133578E-03, 4.641515163E-04, 5.994400309E-03, 9.999554144E+06
      1760, 7.482759722E-03, 4.660520459E-04, 5.994400309E-03, 9.999554381E+06
      1761, 7.513385866E-03, 4.679525755E-04, 5.994400309E-03, 9.999554509E+06
      1762, 7.544012010E-03, 4.698531050E-04, 5.994400309E-03, 9.999554438E+06
      1763, 7.574638153E-03, 4.717536346E-04, 5.994400309E-03, 9.999554060E+06
      1764, 7.605264297E-03, 4.736541642E-04, 5.994400309E-03, 9.999553303E+06
      1765, 7.637513675E-03, 4.756554202E-04, 5.994400309E-03, 9.999552147E+06
      1766, 7.669763052E-03, 4.776566763E-04, 5.994400309E-03, 9.999550646E+06
      1767, 7.702012430E-03, 4.796579324E-04, 5.994400309E-03, 9.999548734E+06
      1768, 7.734261807E-03, 4.816591884E-04, 5.994400309E-03, 9.999545777E+06
      1769, 7.766511184E-03, 4.836604445E-04, 5.994400309E-03, 9.999541941E+06
      1770, 7.798760562E-03, 4.856617006E-04, 5.994400309E-03, 9.999538373E+06
      1771, 7.831009939E-03, 4.876629566E-04, 5.994400309E-03, 9.999536062E+06
      1772, 7.863259316E-03, 4.896642127E-04, 5.994400309E-03, 9.999535331E+06
      1773, 7.895508694E-03, 4.916654688E-04, 5.994400309E-03, 9.999535581E+06
      1774, 7.927758071E-03, 4.936667248E-04, 5.994400309E-03, 9.999535500E+06
      1775, 7.960007449E-03, 4.956679809E-04, 5.994400285E-03, 9.999535149E+06
      1776, 7.048733476E-03, 5.272411247E-04, 5.994400285E-03, 9.999608542E+06
      1777, 7.076236147E-03, 5.292900593E-04, 5.994400309E-03, 9.999614546E+06
      1778, 7.103738818E-03, 5.313389939E-04, 5.994400309E-03, 9.999567244E+06
      1779, 7.131241489E-03, 5.333879286E-04, 5.994400309E-03, 9.999556386E+06
      1780, 7.158744160E-03, 5.354368632E-04, 5.994400309E-03, 9.999555099E+06
      1781, 7.186246832E-03, 5.374857978E-04, 5.994400309E-03, 9.999555181E+06
      1782, 7.220625162E-03, 5.400469657E-04, 5.994400309E-03, 9.999554557E+06
      1783, 7.255003493E-03, 5.426081335E-04, 5.994400309E-03, 9.999553895E+06
      1784, 7.289381824E-03, 5.451693013E-04, 5.994400309E-03, 9.999553799E+06
      1785, 7.323760155E-03, 5.477304692E-04, 5.994400309E-03, 9.999554011E+06
      1786, 7.354318661E-03, 5.500070620E-04, 5.994400309E-03, 9.999554226E+06
      1787, 7.384877166E-03, 5.522836548E-04, 5.994400309E-03, 9.999554446E+06
      1788, 7.415435671E-03, 5.545602477E-04, 5.994400309E-03, 9.999554720E+06
      1789, 7.445994177E-03, 5.568368405E-04, 5.994400309E-03, 9.999554999E+06
      1790, 7.476552682E-03, 5.591134333E-04, 5.994400309E-03, 9.999555231E+06
      1791, 7.507111188E-03, 5.613900261E-04, 5.994400309E-03, 9.999555353E+06
      1792, 7.537669693E-03, 5.636666189E-04, 5.994400309E-03, 9.999555272E+06
      1793, 7.568228199E-03, 5.659432118E-04, 5.994400309E-03, 9.999554881E+06
      1794, 7.598786704E-03, 5.682198046E-04, 5.994400309E-03, 9.999554118E+06
      1795, 7.630964350E-03, 5.706170226E-04, 5.994400309E-03, 9.999552961E+06
      1796, 7.663141996E-03, 5.730142405E-04, 5.994400309E-03, 9.999551464E+06
      1797, 7.695319643E-03, 5.754114585E-04, 5.994400309E-03, 9.999549572E+06
      1798, 7.727497289E-03, 5.778086765E-04, 5.994400309E-03, 9.999546637E+06
      1799, 7.759674935E-03, 5.802058945E-04, 5.994400309E-03, 9.999542770E+06
      1800, 7.791852581E-03, 5.826031124E-04, 5.994400309E-03, 9.999539134E+06
      1801, 7.824030228E-03, 5.850003304E-04, 5.994400309E-03, 9.999536777E+06
      1802, 7.856207874E-03, 5.873975484E-04, 5.994400309E-03, 9.999536062E+06
      1803, 7.888385520E-03, 5.897947663E-04, 5.994400309E-03, 9.999536357E+06
      1804, 7.920563166E-03, 5.921919843E-04, 5.994400309E-03, 9.999536195E+06
      1805, 7.952740813E-03, 5.945892023E-04, 5.994400285E-03, 9.999535748E+06
      1806, 7.041462517E-03, 6.148940424E-04, 5.994400285E-03, 9.999604044E+06
      1807, 7.068944707E-03, 6.172842082E-04, 5.994400309E-03, 9.999617969E+06
      1808, 7.096426897E-03, 6.196743741E-04, 5.994400309E-03, 9.999572123E+06
      1809, 7.123909087E-03, 6.220645399E-04, 5.994400309E-03, 9.999560417E+06
      1810, 7.151391277E-03, 6.244547057E-04, 5.994400309E-03, 9.999557764E+06
      1811, 7.178873467E-03, 6.268448716E-04, 5.994400309E-03, 9.999556962E+06
      1812, 7.213226197E-03, 6.298325782E-04, 5.994400309E-03, 9.999555772E+06
      1813, 7.247578926E-03, 6.328202848E-04, 5.994400309E-03, 9.999554983E+06
      1814, 7.281931656E-03, 6.358079914E-04, 5.994400309E-03, 9.999554831E+06
      1815, 7.316284385E-03, 6.387956980E-04, 5.994400309E-03, 9.999554979E+06
      1816, 7.346820134E-03, 6.414514363E-04, 5.994400309E-03, 9.999555127E+06
      1817, 7.377355882E-03, 6.441071746E-04, 5.994400309E-03, 9.999555301E+06
      1818, 7.407891631E-03, 6.467629128E-04, 5.994400309E-03, 9.999555535E+06
      1819, 7.438427379E-03, 6.494186511E-04, 5.994400309E-03, 9.999555777E+06
      1820, 7.468963128E-03, 6.520743893E-04, 5.994400309E-03, 9.999555969E+06
      1821, 7.499498877E-03, 6.547301276E-04, 5.994400309E-03, 9.999556050E+06
      1822, 7.530034625E-03, 6.573858659E-04, 5.994400309E-03, 9.999555924E+06
      1823, 7.560570374E-03, 6.600416041E-04, 5.994400309E-03, 9.999555503E+06
      1824, 7.591106123E-03, 6.626973424E-04, 5.994400309E-03, 9.999554740E+06
      1825, 7.623259806E-03, 6.654937948E-04, 5.994400309E-03, 9.999553597E+06
      1826, 7.655413490E-03, 6.682902472E-04, 5.994400309E-03, 9.999552128E+06
      1827, 7.687567174E-03, 6.710866996E-04, 5.994400309E-03, 9.999550306E+06
      1828, 7.719720857E-03, 6.738831520E-04, 5.994400309E-03, 9.999547465E+06
      1829, 7.751874541E-03, 6.766796044E-04, 5.994400309E-03, 9.999543628E+06
      1830, 7.784028225E-03, 6.794760568E-04, 5.994400309E-03, 9.999539948E+06
      1831, 7.816181908E-03, 6.822725093E-04, 5.994400309E-03, 9.999537561E+06
      1832, 7.848335592E-03, 6.850689617E-04, 5.994400309E-03, 9.999536921E+06
      1833, 7.880489276E-03, 6.878654141E-04, 5.994400309E-03, 9.999537360E+06
      1834, 7.912642959E-03, 6.906618665E-04, 5.994400309E-03, 9.999537100E+06
      1835, 7.944796643E-03, 6.934583189E-04, 5.994400285E-03, 9.999536540E+06
      1836, 7.022603200E-03, 8.034811094E-04, 5.994400285E-03, 9.999593759E+06
      1837, 7.050001506E-03, 8.066062138E-04, 5.994400309E-03, 9.999619424E+06
      1838, 7.077399811E-03, 8.097313182E-04, 5.994400309E-03, 9.999577064E+06
      1839, 7.104798116E-03, 8.128564227E-04, 5.994400309E-03, 9.999566115E+06
      1840, 7.132196422E-03, 8.159815271E-04, 5.994400309E-03, 9.999562548E+06
      1841, 7.159594727E-03, 8.191066315E-04, 5.994400309E-03, 9.999560510E+06
      1842, 7.193842601E-03, 8.230130114E-04, 5.994400309E-03, 9.999559018E+06
      1843, 7.228090474E-03, 8.269193912E-04, 5.994400309E-03, 9.999558105E+06
      1844, 7.262338348E-03, 8.308257710E-04, 5.994400309E-03, 9.999557889E+06
      1845, 7.296586221E-03, 8.347321509E-04, 5.994400309E-03, 9.999557974E+06
      1846, 7.327028765E-03, 8.382044873E-04, 5.994400309E-03, 9.999558052E+06
      1847, 7.357471308E-03, 8.416768236E-04, 5.994400309E-03, 9.999558179E+06
      1848, 7.387913852E-03, 8.451491600E-04, 5.994400309E-03, 9.999558372E+06
      1849, 7.418356395E-03, 8.486214964E-04, 5.994400309E-03, 9.999558578E+06
      1850, 7.448798938E-03, 8.520938328E-04, 5.994400309E-03, 9.999558733E+06
      1851, 7.479241482E-03, 8.555661692E-04, 5.994400309E-03, 9.999558772E+06
      1852, 7.509684025E-03, 8.590385056E-04, 5.994400309E-03, 9.999558592E+06
      1853, 7.540126569E-03, 8.625108420E-04, 5.994400309E-03, 9.999558129E+06
      1854, 7.570569112E-03, 8.659831783E-04, 5.994400309E-03, 9.999557348E+06
      1855, 7.602624652E-03, 8.696394962E-04, 5.994400309E-03, 9.999556183E+06
      1856, 7.634680192E-03, 8.732958140E-04, 5.994400309E-03, 9.999554652E+06
      1857, 7.666735732E-03, 8.769521318E-04, 5.994400309E-03, 9.999552800E+06
      1858, 7.698791272E-03, 8.806084496E-04, 5.994400309E-03, 9.999550124E+06
      1859, 7.730846812E-03, 8.842647674E-04, 5.994400309E-03, 9.999546374E+06
      1860, 7.762902352E-03, 8.879210852E-04, 5.994400309E-03, 9.999542512E+06
      1861, 7.794957892E-03, 8.915774030E-04, 5.994400309E-03, 9.999539944E+06
      1862, 7.827013432E-03, 8.952337208E-04, 5.994400309E-03, 9.999539302E+06
      1863, 7.859068972E-03, 8.988900386E-04, 5.994400309E-03, 9.999539890E+06
      1864, 7.891124512E-03, 9.025463564E-04, 5.994400309E-03, 9.999539460E+06
      1865, 7.923180052E-03, 9.062026742E-04, 5.994400285E-03, 9.999538592E+06
      1866, 6.997871558E-03, 9.913882667E-04, 5.994400285E-03, 9.999594110E+06
      1867, 7.025191148E-03, 9.952488152E-04, 5.994400309E-03, 9.999620687E+06
      1868, 7.052510738E-03, 9.991093638E-04, 5.994400309E-03, 9.999581064E+06
      1869, 7.079830328E-03, 1.002969912E-03, 5.994400309E-03, 9.999570539E+06
      1870, 7.107149918E-03, 1.006830461E-03, 5.994400309E-03, 9.999566860E+06
      1871, 7.134469508E-03, 1.010691010E-03, 5.994400309E-03, 9.999564639E+06
      1872, 7.168621474E-03, 1.015517255E-03, 5.994400309E-03, 9.999563002E+06
      1873, 7.202773440E-03, 1.020343500E-03, 5.994400309E-03, 9.999561970E+06
      1874, 7.236925407E-03, 1.025169744E-03, 5.994400309E-03, 9.999561706E+06
      1875, 7.271077373E-03, 1.029995989E-03, 5.994400309E-03, 9.999561760E+06
      1876, 7.301434665E-03, 1.034285983E-03, 5.994400309E-03, 9.999561808E+06
      1877, 7.331791958E-03, 1.038575978E-03, 5.994400309E-03, 9.999561921E+06
      1878, 7.362149250E-03, 1.042865972E-03, 5.994400309E-03, 9.999562098E+06
      1879, 7.392506543E-03, 1.047155966E-03, 5.994400309E-03, 9.999562285E+06
      1880, 7.422863835E-03, 1.051445960E-03, 5.994400309E-03, 9.999562420E+06
      1881, 7.453221128E-03, 1.055735954E-03, 5.994400309E-03, 9.999562427E+06
      1882, 7.483578420E-03, 1.060025948E-03, 5.994400309E-03, 9.999562198E+06
      1883, 7.513935713E-03, 1.064315942E-03, 5.994400309E-03, 9.999561681E+06
      1884, 7.544293005E-03, 1.068605936E-03, 5.994400309E-03, 9.999560840E+06
      1885, 7.576259803E-03, 1.073123465E-03, 5.994400309E-03, 9.999559575E+06
      1886, 7.608226600E-03, 1.077640995E-03, 5.994400309E-03, 9.999557880E+06
      1887, 7.640193397E-03, 1.082158525E-03, 5.994400309E-03, 9.999555874E+06
      1888, 7.672160194E-03, 1.086676055E-03, 5.994400309E-03, 9.999553318E+06
      1889, 7.704126991E-03, 1.091193585E-03, 5.994400309E-03, 9.999549679E+06
      1890, 7.736093788E-03, 1.095711114E-03, 5.994400309E-03, 9.999545632E+06
      1891, 7.768060586E-03, 1.100228644E-03, 5.994400309E-03, 9.999542848E+06
      1892, 7.800027383E-03, 1.104746174E-03, 5.994400309E-03, 9.999542122E+06
      1893, 7.831994180E-03, 1.109263704E-03, 5.994400309E-03, 9.999542788E+06
      1894, 7.863960977E-03, 1.113781234E-03, 5.994400309E-03, 9.999542231E+06
      1895, 7.895927774E-03, 1.118298764E-03, 5.994400285E-03, 9.999541164E+06
      1896, 6.969235176E-03, 1.178740109E-03, 5.994400285E-03, 9.999595056E+06
      1897, 6.996438683E-03, 1.183331197E-03, 5.994400309E-03, 9.999622206E+06
      1898, 7.023642190E-03, 1.187922285E-03, 5.994400309E-03, 9.999585595E+06
      1899, 7.050845697E-03, 1.192513373E-03, 5.994400309E-03, 9.999575394E+06
      1900, 7.078049204E-03, 1.197104460E-03, 5.994400309E-03, 9.999571610E+06
      1901, 7.105252711E-03, 1.201695548E-03, 5.994400309E-03, 9.999569275E+06
      1902, 7.139258588E-03, 1.207434758E-03, 5.994400309E-03, 9.999567519E+06
      1903, 7.173264466E-03, 1.213173968E-03, 5.994400309E-03, 9.999566384E+06
      1904, 7.207270344E-03, 1.218913177E-03, 5.994400309E-03, 9.999566083E+06
      1905, 7.241276222E-03, 1.224652387E-03, 5.994400309E-03, 9.999566153E+06
      1906, 7.271503658E-03, 1.229753905E-03, 5.994400309E-03, 9.999566230E+06
      1907, 7.301731094E-03, 1.234855423E-03, 5.994400309E-03, 9.999566363E+06
      1908, 7.331958530E-03, 1.239956941E-03, 5.994400309E-03, 9.999566569E+06
      1909, 7.362185966E-03, 1.245058459E-03, 5.994400309E-03, 9.999566790E+06
      1910, 7.392413402E-03, 1.250159977E-03, 5.994400309E-03, 9.999566970E+06
      1911, 7.422640839E-03, 1.255261494E-03, 5.994400309E-03, 9.999567022E+06
      1912, 7.452868275E-03, 1.260363012E-03, 5.994400309E-03, 9.999566825E+06
      1913, 7.483095711E-03, 1.265464530E-03, 5.994400309E-03, 9.999566347E+06
      1914, 7.513323147E-03, 1.270566048E-03, 5.994400309E-03, 9.999565545E+06
      1915, 7.545152799E-03, 1.275938014E-03, 5.994400309E-03, 9.999564286E+06
      1916, 7.576982452E-03, 1.281309980E-03, 5.994400309E-03, 9.999562557E+06
      1917, 7.608812104E-03, 1.286681946E-03, 5.994400309E-03, 9.999560475E+06
      1918, 7.640641756E-03, 1.292053912E-03, 5.994400309E-03, 9.999557866E+06
      1919, 7.672471408E-03, 1.297425877E-03, 5.994400309E-03, 9.999554071E+06
      1920, 7.704301061E-03, 1.302797843E-03, 5.994400309E-03, 9.999549622E+06
      1921, 7.736130713E-03, 1.308169809E-03, 5.994400309E-03, 9.999546380E+06
      1922, 7.767960365E-03, 1.313541775E-03, 5.994400309E-03, 9.999545383E+06
      1923, 7.799790018E-03, 1.318913741E-03, 5.994400309E-03, 9.999546139E+06
      1924, 7.831619670E-03, 1.324285707E-03, 5.994400309E-03, 9.999545592E+06
      1925, 7.863449322E-03, 1.329657673E-03, 5.994400285E-03, 9.999544385E+06
      1926, 6.935518659E-03, 1.365244682E-03, 5.994400285E-03, 9.999594774E+06
      1927, 6.962586710E-03, 1.370562979E-03, 5.994400309E-03, 9.999621309E+06
      1928, 6.989654761E-03, 1.375881276E-03, 5.994400309E-03, 9.999589531E+06
      1929, 7.016722813E-03, 1.381199574E-03, 5.994400309E-03, 9.999580207E+06
      1930, 7.043790864E-03, 1.386517871E-03, 5.994400309E-03, 9.999576493E+06
      1931, 7.070858915E-03, 1.391836168E-03, 5.994400309E-03, 9.999574174E+06
      1932, 7.104693971E-03, 1.398484040E-03, 5.994400309E-03, 9.999572427E+06
      1933, 7.138529026E-03, 1.405131912E-03, 5.994400309E-03, 9.999571324E+06
      1934, 7.172364082E-03, 1.411779784E-03, 5.994400309E-03, 9.999571058E+06
      1935, 7.206199138E-03, 1.418427656E-03, 5.994400309E-03, 9.999571215E+06
      1936, 7.236274732E-03, 1.424336873E-03, 5.994400309E-03, 9.999571415E+06
      1937, 7.266350326E-03, 1.430246090E-03, 5.994400309E-03, 9.999571642E+06
      1938, 7.296425921E-03, 1.436155307E-03, 5.994400309E-03, 9.999571949E+06
      1939, 7.326501515E-03, 1.442064524E-03, 5.994400309E-03, 9.999572283E+06
      1940, 7.356577109E-03, 1.447973742E-03, 5.994400309E-03, 9.999572593E+06
      1941, 7.386652704E-03, 1.453882959E-03, 5.994400309E-03, 9.999572772E+06
      1942, 7.416728298E-03, 1.459792176E-03, 5.994400309E-03, 9.999572676E+06
      1943, 7.446803892E-03, 1.465701393E-03, 5.994400309E-03, 9.999572279E+06
      1944, 7.476879487E-03, 1.471610611E-03, 5.994400309E-03, 9.999571546E+06
      1945, 7.508548635E-03, 1.477832927E-03, 5.994400309E-03, 9.999570328E+06
      1946, 7.540217783E-03, 1.484055244E-03, 5.994400309E-03, 9.999568589E+06
      1947, 7.571886931E-03, 1.490277561E-03, 5.994400309E-03, 9.999566374E+06
      1948, 7.603556079E-03, 1.496499878E-03, 5.994400309E-03, 9.999563584E+06
      1949, 7.635225228E-03, 1.502722194E-03, 5.994400309E-03, 9.999559756E+06
      1950, 7.666894376E-03, 1.508944511E-03, 5.994400309E-03, 9.999554976E+06
      1951, 7.698563524E-03, 1.515166828E-03, 5.994400309E-03, 9.999550900E+06
      1952, 7.730232672E-03, 1.521389145E-03, 5.994400309E-03, 9.999549152E+06
      1953, 7.761901820E-03, 1.527611461E-03, 5.994400309E-03, 9.999549765E+06
      1954, 7.793570968E-03, 1.533833778E-03, 5.994400309E-03, 9.999549478E+06
      1955, 7.825240117E-03, 1.540056095E-03, 5.994400285E-03, 9.999548387E+06
      1956, 6.895624959E-03, 1.550526204E-03, 5.994400285E-03, 9.999593661E+06
      1957, 6.922556036E-03, 1.556570833E-03, 5.994400309E-03, 9.999618809E+06
      1958, 6.949487113E-03, 1.562615461E-03, 5.994400309E-03, 9.999592371E+06
      1959, 6.976418190E-03, 1.568660089E-03, 5.994400309E-03, 9.999584258E+06
      1960, 7.003349267E-03, 1.574704717E-03, 5.994400309E-03, 9.999580827E+06
      1961, 7.030280344E-03, 1.580749345E-03, 5.994400309E-03, 9.999578661E+06
      1962, 7.063965705E-03, 1.588310581E-03, 5.994400309E-03, 9.999577059E+06
      1963, 7.097651066E-03, 1.595871817E-03, 5.994400309E-03, 9.999576130E+06
      1964, 7.131336427E-03, 1.603433053E-03, 5.994400309E-03, 9.999575982E+06
      1965, 7.165021788E-03, 1.610994288E-03, 5.994400309E-03, 9.999576225E+06
      1966, 7.194964320E-03, 1.617715384E-03, 5.994400309E-03, 9.999576605E+06
      1967, 7.224906853E-03, 1.624436480E-03, 5.994400309E-03, 9.999577021E+06
      1968, 7.254849385E-03, 1.631157576E-03, 5.994400309E-03, 9.999577485E+06
      1969, 7.284791918E-03, 1.637878672E-03, 5.994400309E-03, 9.999578002E+06
      1970, 7.314734450E-03, 1.644599768E-03, 5.994400309E-03, 9.999578531E+06
      1971, 7.344676983E-03, 1.651320864E-03, 5.994400309E-03, 9.999578934E+06
      1972, 7.374619515E-03, 1.658041960E-03, 5.994400309E-03, 9.999579003E+06
      1973, 7.404562047E-03, 1.664763056E-03, 5.994400309E-03, 9.999578713E+06
      1974, 7.434504580E-03, 1.671484152E-03, 5.994400309E-03, 9.999578064E+06
      1975, 7.466042535E-03, 1.678563621E-03, 5.994400309E-03, 9.999576924E+06
      1976, 7.497580489E-03, 1.685643089E-03, 5.994400309E-03, 9.999575226E+06
      1977, 7.529118444E-03, 1.692722558E-03, 5.994400309E-03, 9.999572937E+06
      1978, 7.560656399E-03, 1.699802026E-03, 5.994400309E-03, 9.999570051E+06
      1979, 7.592194354E-03, 1.706881494E-03, 5.994400309E-03, 9.999566319E+06
      1980, 7.623732308E-03, 1.713960963E-03, 5.994400309E-03, 9.999561248E+06
      1981, 7.655270263E-03, 1.721040431E-03, 5.994400309E-03, 9.999556094E+06
      1982, 7.686808218E-03, 1.728119900E-03, 5.994400309E-03, 9.999553164E+06
      1983, 6.851839587E-03, 1.734926844E-03, 5.994400285E-03, 9.999590321E+06
      1984, 7.718346173E-03, 1.735199368E-03, 5.994400309E-03, 9.999553218E+06
      1985, 6.878592838E-03, 1.741689451E-03, 5.994400309E-03, 9.999613512E+06
      1986, 7.749884128E-03, 1.742278837E-03, 5.994400309E-03, 9.999553356E+06
      1987, 6.905346088E-03, 1.748452058E-03, 5.994400309E-03, 9.999593889E+06
      1988, 7.781422082E-03, 1.749358305E-03, 5.994400285E-03, 9.999552734E+06
      1989, 6.932099339E-03, 1.755214665E-03, 5.994400309E-03, 9.999587399E+06
      1990, 6.958852589E-03, 1.761977272E-03, 5.994400309E-03, 9.999584404E+06
      1991, 6.985605840E-03, 1.768739879E-03, 5.994400309E-03, 9.999582478E+06
      1992, 7.019060522E-03, 1.777196584E-03, 5.994400309E-03, 9.999581100E+06
      1993, 7.052515204E-03, 1.785653290E-03, 5.994400309E-03, 9.999580414E+06
      1994, 7.085969887E-03, 1.794109996E-03, 5.994400309E-03, 9.999580494E+06
      1995, 7.119424569E-03, 1.802566702E-03, 5.994400309E-03, 9.999580950E+06
      1996, 7.149162053E-03, 1.810083771E-03, 5.994400309E-03, 9.999581610E+06
      1997, 7.178899538E-03, 1.817600840E-03, 5.994400309E-03, 9.999582362E+06
      1998, 7.208637023E-03, 1.825117910E-03, 5.994400309E-03, 9.999583140E+06
      1999, 7.238374508E-03, 1.832634979E-03, 5.994400309E-03, 9.999583968E+06
      2000, 7.268111992E-03, 1.840152048E-03, 5.994400309E-03, 9.999584872E+06
      2001, 7.297849477E-03, 1.847669117E-03, 5.994400309E-03, 9.999585726E+06
      2002, 7.327586962E-03, 1.855186186E-03, 5.994400309E-03, 9.999586304E+06
      2003, 7.357324446E-03, 1.862703255E-03, 5.994400309E-03, 9.999586517E+06
      2004, 7.387061931E-03, 1.870220325E-03, 5.994400309E-03, 9.999586219E+06
      2005, 7.418380470E-03, 1.878137107E-03, 5.994400309E-03, 9.999585316E+06
      2006, 7.449699009E-03, 1.886053889E-03, 5.994400309E-03, 9.999583774E+06
      2007, 7.481017548E-03, 1.893970671E-03, 5.994400309E-03, 9.999581452E+06
      2008, 7.512336087E-03, 1.901887453E-03, 5.994400309E-03, 9.999578281E+06
      2009, 7.543654626E-03, 1.909804236E-03, 5.994400309E-03, 9.999574120E+06
      2010, 7.574973165E-03, 1.917721018E-03, 5.994400309E-03, 9.999568566E+06
      2011, 6.803570431E-03, 1.918204903E-03, 5.994400285E-03, 9.999585336E+06
      2012, 6.830117529E-03, 1.925678008E-03, 5.994400309E-03, 9.999606256E+06
      2013, 7.606291704E-03, 1.925637800E-03, 5.994400309E-03, 9.999562319E+06
      2014, 6.856664626E-03, 1.933151113E-03, 5.994400309E-03, 9.999593892E+06
      2015, 7.637610243E-03, 1.933554582E-03, 5.994400309E-03, 9.999557721E+06
      2016, 6.883211724E-03, 1.940624218E-03, 5.994400309E-03, 9.999589054E+06
      2017, 7.668928782E-03, 1.941471364E-03, 5.994400309E-03, 9.999556418E+06
      2018, 6.909758821E-03, 1.948097324E-03, 5.994400309E-03, 9.999586497E+06
      2019, 7.700247321E-03, 1.949388147E-03, 5.994400309E-03, 9.999556693E+06
      2020, 6.936305919E-03, 1.955570429E-03, 5.994400309E-03, 9.999584803E+06
      2021, 7.731565860E-03, 1.957304929E-03, 5.994400285E-03, 9.999556718E+06
      2022, 6.969489783E-03, 1.964911808E-03, 5.994400309E-03, 9.999583633E+06
      2023, 7.002673647E-03, 1.974253187E-03, 5.994400309E-03, 9.999583092E+06
      2024, 7.035857512E-03, 1.983594566E-03, 5.994400309E-03, 9.999583312E+06
      2025, 7.069041376E-03, 1.992935945E-03, 5.994400309E-03, 9.999584002E+06
      2026, 7.098538133E-03, 2.001239390E-03, 5.994400309E-03, 9.999584912E+06
      2027, 7.128034891E-03, 2.009542835E-03, 5.994400309E-03, 9.999585954E+06
      2028, 7.157531649E-03, 2.017846280E-03, 5.994400309E-03, 9.999587095E+06
      2029, 7.187028406E-03, 2.026149725E-03, 5.994400309E-03, 9.999588220E+06
      2030, 7.216525164E-03, 2.034453170E-03, 5.994400309E-03, 9.999589403E+06
      2031, 7.246021922E-03, 2.042756615E-03, 5.994400309E-03, 9.999590670E+06
      2032, 7.275518679E-03, 2.051060060E-03, 5.994400309E-03, 9.999591808E+06
      2033, 7.305015437E-03, 2.059363505E-03, 5.994400309E-03, 9.999592630E+06
      2034, 7.334512195E-03, 2.067666950E-03, 5.994400309E-03, 9.999592896E+06
      2035, 7.365571836E-03, 2.076410353E-03, 5.994400309E-03, 9.999592421E+06
      2036, 7.396631478E-03, 2.085153756E-03, 5.994400309E-03, 9.999591155E+06
      2037, 7.427691120E-03, 2.093897159E-03, 5.994400309E-03, 9.999588917E+06
      2038, 6.749699322E-03, 2.099915271E-03, 5.994400285E-03, 9.999580751E+06
      2039, 7.458750761E-03, 2.102640562E-03, 5.994400309E-03, 9.999585513E+06
      2040, 6.776032690E-03, 2.108096479E-03, 5.994400309E-03, 9.999599738E+06
      2041, 7.489810403E-03, 2.111383965E-03, 5.994400309E-03, 9.999580923E+06
      2042, 6.802366059E-03, 2.116277687E-03, 5.994400309E-03, 9.999592183E+06
      2043, 7.520870045E-03, 2.120127368E-03, 5.994400309E-03, 9.999574999E+06
      2044, 6.828699427E-03, 2.124458894E-03, 5.994400309E-03, 9.999588312E+06
      2045, 7.551929687E-03, 2.128870771E-03, 5.994400309E-03, 9.999567875E+06
      2046, 6.855032795E-03, 2.132640102E-03, 5.994400309E-03, 9.999586000E+06
      2047, 7.582989328E-03, 2.137614174E-03, 5.994400309E-03, 9.999561691E+06
      2048, 6.881366164E-03, 2.140821310E-03, 5.994400309E-03, 9.999584431E+06
      2049, 7.614048970E-03, 2.146357577E-03, 5.994400309E-03, 9.999558926E+06
      2050, 6.914282867E-03, 2.151047817E-03, 5.994400309E-03, 9.999583335E+06
      2051, 7.645108612E-03, 2.155100980E-03, 5.994400309E-03, 9.999558910E+06
      2052, 6.947199570E-03, 2.161274323E-03, 5.994400309E-03, 9.999582764E+06
      2053, 7.676168254E-03, 2.163844383E-03, 5.994400285E-03, 9.999559257E+06
      2054, 6.980116273E-03, 2.171500829E-03, 5.994400309E-03, 9.999582863E+06
      2055, 7.013032976E-03, 2.181727336E-03, 5.994400309E-03, 9.999583497E+06
      2056, 7.042292257E-03, 2.190817560E-03, 5.994400309E-03, 9.999584466E+06
      2057, 7.071551538E-03, 2.199907785E-03, 5.994400309E-03, 9.999585629E+06
      2058, 7.100810819E-03, 2.208998010E-03, 5.994400309E-03, 9.999586930E+06
      2059, 7.130070100E-03, 2.218088234E-03, 5.994400309E-03, 9.999588166E+06
      2060, 7.159329381E-03, 2.227178459E-03, 5.994400309E-03, 9.999589319E+06
      2061, 7.188588662E-03, 2.236268684E-03, 5.994400309E-03, 9.999590641E+06
      2062, 7.217847943E-03, 2.245358908E-03, 5.994400309E-03, 9.999591971E+06
      2063, 7.247107225E-03, 2.254449133E-03, 5.994400309E-03, 9.999592984E+06
      2064, 7.276366506E-03, 2.263539358E-03, 5.994400309E-03, 9.999593555E+06
      2065, 7.307176088E-03, 2.273111228E-03, 5.994400309E-03, 9.999593410E+06
      2066, 6.690626915E-03, 2.280001936E-03, 5.994400285E-03, 9.999577638E+06
